,program,day,month,year,title,author,key_words,abstract,resume
130,doutorado,12,Mar,2014,Aplicação de superfícies seletivas em frequência para melhoria de resposta de arranjos de antenas planares,"Almeida Filho, Valdez Aragão de","Arranjos de antenas planares. Superfícies seletivas em frequência. Redução de dimensões. Modificação de parâmetros de radiação;Planar antenna arrays. Frequency selective surfaces. Dimension
reduction. Parameter radiation modification","This work aims to show how the application of frequency selective surfaces (FSS) in planar antenna arrays become an alternative to obtain desired radiation characteristics from changes in radiation parameters of the arrays, such as bandwidth, gain and directivity. In addition to analyzing these parameters is also made a study of the mutual coupling between the elements of the array. To accomplish this study, were designed a microstrip antenna array with two patch elements, fed by a network feed. Another change made in the array was the use of the truncated ground plane, with the objective of increasing the bandwidth and miniaturize the elements of the array. In order to study the behavior of frequency selective surfaces applied in antenna arrays, three different layouts were proposed. The first layout uses the FSS as a superstrate (above the array). The second layout uses the FSS as reflector element (below the array). The third layout is placed between two FSS. Numerical and experimental results for each of the proposed configurations are presented in order to validate the research","Este trabalho tem como objetivo apresentar como a aplicação de superfícies seletivas em frequência (FSS) em arranjos de antenas planares se torna uma alternativa interessante para se obter características de radiação desejadas, a partir de alterações em parâmetros de radiação dos arranjos, tais como largura de banda, ganho e diretividade. Além de analisar esses parâmetros, também é feito o estudo do acoplamento mútuo entre os elementos do arranjo. Para realizar tal estudo, foi projetado um arranjo de antenas de microfita, com dois elementos do tipo patch, alimentado por uma rede de alimentação. Outra modificação feita no arranjo foi a utilização do plano de terra truncado, com o objetivo de aumentar a largura de banda e miniaturizar os elementos do arranjo. Para poder estudar o comportamento das superfícies seletivas em frequência aplicadas em arranjos de antenas, foram propostos três layouts diferentes. O primeiro layout consiste em utilizar a FSS como superstrato (acima do arranjo). O segundo consiste em utilizar a FSS como elemento refletor (abaixo do arranjo). O terceiro layout consiste em colocar o arranjo entre duas camadas de FSS, tanto em cima quanto abaixo. Resultados numéricos e experimentais para cada uma das configurações propostas são apresentados"
131,doutorado,17,Mar,2014,Síntese de superfícies seletivas de frequência atráves de técnicas de computação natural,"Araújo, Wellington Candeia de",Algoritmos Genéticos. Redes Neurais Artificiais. Superfícies Seletivas de Frequência. Otimização. Computação Natural,,"As superfícies seletivas de frequência (FSS) têm sido objeto de intensa pesquisa nas duas últimas décadas, sendo utilizadas em diversas aplicações que vão desde sistemas de micro-ondas e antenas até aplicações em radomes e comunicações via satélite. Uma superfície seletiva de freqüência é um arranjo periódico que se constitui de elementos tipo patch ou abertura, ou mesmo por uma combinação de ambos, e exibe reflexão ou transmissão total na freqüência ressonante, se comportando dessa maneira como um filtro rejeita-faixa ou passa-faixa. Neste trabalho é realizada uma investigação numérica e experimental, consistindo do projeto, simulação computacional, construção e medição de estruturas de FSS. Esta FSS é estudada experimentalmente e suas características eletromagnéticas são medidas e simuladas através de programas de computador, equipamentos e técnicas de otimização. Estas estruturas são bastante complexas requerendo uma análise por técnicas de onda completa, como o método das diferenças finitas no domínio do tempo ou método dos elementos finitos. Para superar os custos computacionais e de tempo das técnicas de onda completa, podem ser utilizadas como alternativa as técnicas de computação natural. Algumas características como robustez, generalização, adaptabilidade e rápida convergência contribuem para o aumento significativo do emprego destas técnicas em aplicações na área de comunicações moveis. A modelagem das FSS citadas é realizada com redes neurais artificiais de múltiplas camadas, com o algoritmo de Levenberg-Marquardt para aprendizagem e treinamento. Os modelos neurocomputacionais desenvolvidos para as FSS proveem excelentes resultados e em concordância com valores obtidos através de medições em laboratório. A necessidade de estruturas com comportamento eletromagnético adequado em dispositivos de micro-ondas tem sido bastante estudada pelos pesquisadores da área. Essas estruturas requerem, em sua análise de características espectrais, técnicas rigorosas e elevada complexidade computacional em sua implementação. O objetivo desse trabalho consiste no projeto de FSSs através de redes neurais artificiais e outros algoritmos de computação natural selecionados, com aplicações na faixa de micro-ondas. A precisão dessa técnica é realizada experimentalmente e comparada com simulações efetuadas pelos softwares comerciais Ansoft Designer e Ansoft HFSS, utilizados na análise numérica do comportamento eletromagnético das FSSs através do Método dos Momentos (MoM) e do Método dos Elementos Finitos (FEM), respectivamente. Nesta tese um estudo bibliográfico em teoria de FSSs é realizado, bem como o estudo das redes neurais artificiais, algoritmos genéticos e outros algoritmos de otimização natural. Este estudo analisa também a solução da arquitetura de rede adequada aos projetos, algoritmos de treinamento, parâmetros dos algoritmos como número de neurônios nas camadas e quantidade de camadas das redes, bem como os parâmetros e funções adequadas para os algoritmos de otimização"
132,doutorado,22,Jan,2014,Revisitando o problema de visibilidade para visualização tridimensional,"Cunha, Icaro Lins Leitão da","Visibilidade. Estrutura de Visualização. Visualização 3D em Tempo
Real. Corte de Primitivas Ocultas;Visibility culling. Visualization structure. Real-time 3D Visualization. Hidden primitive culling","We revisit the problem of visibility, which is to determine a set of primitives potentially visible in a set of geometry data represented by a data structure, such as a mesh
of polygons or triangles, we propose a solution for speeding up the three-dimensional
visualization processing in applications. We introduce a lean structure , in the sense of
data abstraction and reduction, which can be used for online and interactive applications.
The visibility problem is especially important in 3D visualization of scenes represented
by large volumes of data, when it is not worthwhile keeping all polygons of the scene in
memory. This implies a greater time spent in the rendering, or is even impossible to keep
them all in huge volumes of data. In these cases, given a position and a direction of view,
the main objective is to determine and load a minimum ammount of primitives (polygons)
in the scene, to accelerate the rendering step. For this purpose, our algorithm performs
cutting primitives (culling) using a hybrid paradigm based on three known techniques.
The scene is divided into a cell grid, for each cell we associate the primitives that belong
to them, and finally determined the set of primitives potentially visible. The novelty is
the use of triangulation Ja
1
to create the subdivision grid. We chose this structure because of its relevant characteristics of adaptivity and algebrism (ease of calculations). The results show a substantial improvement over traditional methods when applied separately. The method introduced in this work can be used in devices with low or no dedicated processing power CPU, and also can be used to view data via the Internet, such as virtual
museums applications","Nós revisitamos o problema de visibilidade, que visa determinar um conjunto de primitivas potencialmente visíveis em um conjunto de dados geométricos representados por
uma estrutura de dados, por exemplo uma malha de polígonos ou de triângulos, propondo
uma solução para acelerar o processamento em aplicações em visualização tridimensional. Introduzimos uma estrutura enxuta, no sentido de abstração e redução de dados, que
pode ser usada para aplicações online e interativas. O problema de visibilidade é especialmente importante na visualização 3D de cenas representadas por grande volume de
dados, em que não é interessante manter todos os polígonos da cena em memória. Isso
implicaria em um maior tempo gasto na renderização, ou sendo até mesmo impossível
mantê-los todos em volumes imensos de dados. Nestes casos, dada uma posição e uma
direção de visualização, o objetivo principal é determinar e carregar o mínimo possível
de primitivas (polígonos) da cena, visando acelerar a etapa de renderização. Para este
propósito, nosso algoritmo executa o corte de primitivas (culling) usando um paradigma
híbrido baseado em três modelos conhecidos. A cena é subdividida em células de uma
grade, sendo associada a cada uma dessas células as primitivas pertencentes a elas, e finalmente determinado o conjunto de primitivas potencialmente visíveis. A novidade é o
uso da triangulação J
a
1
para criar a subdivisão em grade. Escolhemos esta estrutura devido
às suas características relevantes de adaptatividade e algebrismo (facilidade de cálculos).
Os resultados mostram uma melhoria substancial sobre os métodos tradicionais quando
aplicados separadamente. O método introduzido neste trabalho pode ser usado em dispositivos sem processador dedicado ou com baixo poder de processamento, e ainda, pode
ser utilizado para visualizar dados através da Internet, tal como em aplicações de museus
virtuais"
133,doutorado,24,Mar,2014,Identificação  não  linear  usando  uma  rede  fuzzy  wavelet  neural network modificada,"Araújo Júnior, José Medeiros de",Identificação de Sistemas. Inferência. Redes Neurais Artificiais. Teoria Wavelet. Redes Wavelet Neural Network. Redes Fuzzy Wavelet Neural Network;System Identification. Inference. Artificial Neural Networks. Wavelets. Wavelet Neural Network. Fuzzy Wavelet Neural Network,"In last decades, neural networks have been established as a major tool for the 
identification of nonlinear systems. Among the various types of networks used in identification, 
one that can be highlighted is the wavelet neural network (WNN). This network combines the 
characteristics of wavelet multiresolution theory with learning ability and generalization of neural 
networks usually, providing more accurate models than those ones obtained by traditional 
networks. An extension of WNN networks is to combine the neuro-fuzzy ANFIS (Adaptive 
Network Based Fuzzy Inference System) structure with wavelets, leading to generate the Fuzzy 
Wavelet Neural Network - FWNN structure. This network is very similar to ANFIS networks, 
with the difference that traditional polynomials present in consequent of this network are replaced 
by WNN networks. This paper proposes the identification of nonlinear dynamical systems from a 
network FWNN modified. In the proposed structure, functions only wavelets are used in the 
consequent. Thus, it is possible to obtain a simplification of the structure, reducing the number of 
adjustable parameters of the network. To evaluate the performance of network FWNN with this 
modification, an analysis of network performance is made, verifying advantages, disadvantages 
and cost effectiveness when compared to other existing FWNN structures in literature. The 
evaluations are carried out via the identification of two simulated systems traditionally found in 
the literature and a real nonlinear system, consisting of a nonlinear multi section tank. Finally, the 
network is used to infer values of temperature and humidity inside of a neonatal incubator. The 
execution of such analyzes is based on various criteria, like: mean squared error, number of 
training epochs, number of adjustable parameters, the variation of the mean square error, among 
others. The results found show the generalization ability of the modified structure, despite the 
simplification performed","Nas últimas décadas, as redes neurais têm se estabelecido como uma das principais 
ferramentas para a identificação de sistemas não lineares. Entre os diversos tipos de redes 
utilizadas em identificação, uma que se pode destacar é a rede neural wavelet (ou Wavelet Neural 
Network - WNN). Esta rede combina as características de multirresolução da teoria wavelet com 
a capacidade de aprendizado e generalização das redes neurais, podendo fornecer modelos mais 
exatos do que os obtidos pelas redes tradicionais. Uma evolução das redes WNN consiste em 
combinar a estrutura neuro-fuzzyANFIS (Adaptive Network Based Fuzzy Inference System) com 
estas redes, gerando-se a estrutura Fuzzy Wavelet Neural Network - FWNN. Essa rede é muito 
similar às redes ANFIS, com a diferença de que os tradicionais polinômios presentes nos 
consequentes desta rede são substituídos por redes WNN. O presente trabalho propõe uma rede 
FWNN modificada para a identificação de sistemas dinâmicos não lineares. Nessa estrutura, 
somente funções waveletssão utilizadas nos consequentes. Desta forma, é possível obter uma 
simplificação da estrutura com relação a outras estruturas descritas na literatura, diminuindo o 
número de parâmetros ajustáveis da rede. Para avaliar o desempenho da rede FWNN com essa 
modificação, é realizada uma análise das características da rede, verificando-se as vantagens, 
desvantagens e o custo-benefício quando comparada com outras estruturas FWNNs. As 
avaliações são realizadas a partir da identificação de dois sistemas simulados tradicionalmente 
encontrados na literatura e um sistema real não linear, consistindo de um tanque de multisseções 
e não linear. Por fim, a rede foi utilizada para inferir valores de temperatura e umidade no interior 
de uma incubadora neonatal. A execução dessa análise baseia-se em vários critérios, tais como: 
erro médio quadrático, número de épocas de treinamento, número de parâmetros ajustáveis, 
variância do erro médio quadrático, entre outros. Os resultados encontrados evidenciam a 
capacidade de generalização da estrutura modificada, apesar da simplificação realizada"
134,doutorado,28,Apr,2014,Desenvolvimento de circuitos planares sobre substratos têxteis,"Cavalcante, Gustavo Araújo",Substratos têxteis. Permissividade elétrica. Tangente de perdas. Antenas compactas. Antenas flexíveis. Superfícies seletivas de frequência. FSS. Filtros flexíveis. Método das ondas. WCIP;Textile substrates. Electric permittivity. Loss tangent. Compact antennas. Flexible antennas. Frequency selective surfaces. FSS. flexible filters. Method of waves. WCIP,"The use of flexible materials for the development of planar circuits is one of the
most desired and studied characteristics, lately, by researchers. This happens because
the flexibility of the substrate can provide previously impracticable applications, due to
the rigidity of the substrates normally used that makes it difficult to fit into the circuits
in irregular surfaces. The constant interest in recent years for more lighter devices,
increasingly more compacts, flexible and with low cost, led to a new line of research of
great interest from both academic and technological views, that is the study and
development of textile substrates that can be applied in the development of planar
circuits, for applications in the areas of security, biomedical and telecommunications.
This paper proposes the development of planar circuits, such as antennas , frequency
selective surfaces (FSS) and planar filters, using textile (cotton ticking, jeans and brim
santista) as the dielectric substrate and the Pure Copper Polyester Taffeta Fabric, a
textile of pure copper, highly conductive, lightweight and flexible, commercially sold
as a conductive material. The electrical characteristics of textiles (electric permittivity
and loss tangent) were characterized using the transmission line method (rectangular
waveguide) and compared with those found in the literature. The structures were
analyzed using commercial software Ansoft Designer and Ansoft HFSS, both from the
company Ansys and for comparison we used the Iterative Method of Waves (WCIP).
For the purpose of validation were built and measured several prototypes of antennas,
planar filters and FSS, being possible to confirm an excellent agreement between
simulated and measured results","A utilização de materiais flexíveis para o desenvolvimento de circuitos planares é uma das características mais desejadas e estudadas, ultimamente, pelos pesquisadores, pois essa maleabilidade do substrato proporciona aplicações antes impossíveis, devido à rigidez dos substratos normalmente utilizados o que dificultava a adequação dos circuitos em superfícies irregulares. O constante interesse nos últimos anos por dispositivos mais leves, cada vez mais compactos, flexíveis e com custo reduzido, levou a uma nova linha de pesquisa de grande interesse tanto do ponto de vista acadêmico quanto tecnológico que é o estudo e desenvolvimento de substratos têxteis que possam ser aplicados no desenvolvimento de circuitos planares, para aplicações nas áreas de segurança, biomédica e telecomunicações. Este trabalho propõe o desenvolvimento de circuitos planares, tais como antenas, superfícies seletivas de frequência (FSS) e filtros planares, utilizando tecidos (lona, jeans e brim santista) como substrato dielétrico e o tecido Pure Copper Polyester Taffeta Fabric, um tecido de cobre puro, altamente condutivo, leve e flexível, comercialmente vendido como material condutivo. As características elétricas dos tecidos (permissividade elétrica e tangente de perda) foram determinadas utilizando o método de linha de transmissão e comparadas com os encontrados na literatura. As estruturas foram analisadas utilizando os softwares comerciais Ansoft Designer, Ansoft HFSS ambos da empresa Ansys e para efeito de comparação foi utilizado o Método Iterativo das Ondas (WCIP). Para efeito de
validação foram construídos e medidos vários protótipos de antenas, FSS e filtros planares sendo possível constatar uma excelente concordância entre os resultados simulados e medidos"
135,doutorado,25,Apr,2014,Um estudo de metamaterial em antenas de microfita,"Sousa Neto, Marinaldo Pinheiro de",Metamaterial. Split Ring Ressonators. Método de Linha de Transmissão Transversa. Antena de microfita;Metamaterial. Split Ring Resonators. Transverse Transmission Line method. Microstrip antennas,"Metamaterials have attracted a great attention in recent years mostly due to their electromagnetic properties not found in nature. Since metamaterials began to be synthesized by the insertion of artificially manufactured inclusions in a medium specified host , it provides the researcher a broad collection of independent parameters such as the electromagnetic properties of the material host. In this work was presents an investigation of the unique properties of Split Ring Resonators and compounds metamaterials was performed. We presents a theoretical and numerical analysis , using the full-wave formalism by applying the Transverse Transmission Line - LTT method for the radiation characteristics of a rectangular microstrip antenna using metamaterial substrate, as is successfully demonstrated the practical use of these structures in antennas. We experimentally confirmed that composite metamaterial can improved the performance of the structures considered in this thesis","Os metamateriais tem atraído uma grande atenção nas últimas décadas, principalmente devido as suas propriedades eletromagnéticas não encontradas na natureza. Desde que os metamateriais passaram a ser sintetizados através da inserção de inclusões artificialmente fabricadas num meio hospedeiro especificado, isto propicia ao pesquisador uma larga coleção de parâmetros independentes, tais como as propriedades eletromagnéticas do material hospedeiro. Neste trabalho foi realizada uma investigação das propriedades únicas dos Ressoadores em Anel Partido (Split Ring Ressonators - SRR) e dos metamateriais compostos. Apresentou-se uma análise teórica e numérico-computacional, utilizando o formalismo de onda completa através da aplicação do método da Linha de Transmissão Transversa   LTT, para as características ressonantes de uma antena de microfita com patch retangular utilizando substrato metamaterial, assim como é demonstrado com sucesso à utilização prática dessas estruturas em antenas. Esta utilização prática é confirmada experimentalmente"
136,doutorado,27,Jan,2014,"Otimização de superfícies seletivas de frequência com
elementos pré-fractais utilizando rede neural MLP e
algoritmos de busca populacional","Silva, Marcelo Ribeiro da","Superfícies seletivas de frequência. FSS. Geometria fractal.
Inteligência computacional. Rede neural MLP. Algoritmos de busca populacional;Frequency selective surfaces. FSS. fractal geometry. computational intelligence. MLP neural network. Population-based search algorithms","This thesis describes design methodologies for frequency selective surfaces (FSSs)
composed of periodic arrays of pre-fractals metallic patches on single-layer dielectrics (FR4,
RT/duroid). Shapes presented by Sierpinski island and T fractal geometries are exploited to
the simple design of efficient band-stop spatial filters with applications in the range of
microwaves. Initial results are discussed in terms of the electromagnetic effect resulting from
the variation of parameters such as, fractal iteration number (or fractal level), fractal iteration
factor, and periodicity of FSS, depending on the used pre-fractal element (Sierpinski island or
T fractal). The transmission properties of these proposed periodic arrays are investigated
through simulations performed by Ansoft DesignerTM and Ansoft HFSSTM commercial
softwares that run full-wave methods. To validate the employed methodology, FSS prototypes
are selected for fabrication and measurement. The obtained results point to interesting features
for FSS spatial filters: compactness, with high values of frequency compression factor; as
well as stable frequency responses at oblique incidence of plane waves. This thesis also
approaches, as it main focus, the application of an alternative electromagnetic (EM)
optimization technique for analysis and synthesis of FSSs with fractal motifs. In application
examples of this technique, Vicsek and Sierpinski pre-fractal elements are used in the optimal
design of FSS structures. Based on computational intelligence tools, the proposed technique
overcomes the high computational cost associated to the full-wave parametric analyzes. To
this end, fast and accurate multilayer perceptron (MLP) neural network models are developed
using different parameters as design input variables. These neural network models aim to
calculate the cost function in the iterations of population-based search algorithms. Continuous
genetic algorithm (GA), particle swarm optimization (PSO), and bees algorithm (BA) are
used for FSSs optimization with specific resonant frequency and bandwidth. The performance
of these algorithms is compared in terms of computational cost and numerical convergence.
Consistent results can be verified by the excellent agreement obtained between simulations
and measurements related to FSS prototypes built with a given fractal iteration","Esta tese descreve metodologias de projeto para superfícies seletivas de frequência
(FSSs) compostas por arranjos periódicos de patches metálicos pré-fractais impressos em
camadas dielétricas simples (FR4, RT/duroid). As formas apresentadas pelas geometrias
correspondentes à ilha de Sierpinski e ao fractal T são exploradas para o projeto simples de
filtros espaciais rejeita-faixa eficientes com aplicações na faixa de micro-ondas. Resultados
iniciais são discutidos em termos do efeito eletromagnético decorrente da variação de
parâmetros como, número de iterações fractais (ou nível do fractal), fator de iteração fractal, e
periodicidade da FSS, dependendo do elemento pré-fractal utilizado (ilha de Sierpinski ou
fractal T). As propriedades de transmissão destes arranjos periódicos propostos são
investigadas através de simulações realizadas pelos programas comerciais Ansoft DesignerTM
e Ansoft HFSSTM, que executam métodos de onda completa. Para validar a metodologia
empregada, protótipos de FSS são selecionados para fabricação e medição. Os resultados
obtidos apontam características interessantes para filtros espaciais de FSS, tais como:
estrutura compacta, com maiores fatores de compressão de frequência; além de respostas
estáveis em frequência com relação à incidência oblíqua de ondas planas. Esta tese aborda
ainda, como enfoque principal, a aplicação de uma técnica alternativa de otimização
eletromagnética (EM) para análise e síntese de FSSs com motivos fractais. Em exemplos de
aplicação desta técnica, elementos pré-fractais de Vicsek e Sierpinski são usados no projeto
ótimo das estruturas de FSS. Baseada em ferramentas de inteligência computacional, a técnica
proposta supera o alto custo computacional proveniente das análises paramétricas de onda
completa. Para este fim, são desenvolvidos modelos rápidos e precisos de rede neural do tipo
perceptron de múltiplas camadas (MLP) utilizando diferentes parâmetros como variáveis de
entrada do projeto. Estes modelos de rede neural têm como objetivo calcular a função custo
nas iterações dos algoritmos de busca populacional. O algoritmo genético contínuo (GA), a
otimização por enxame de partículas (PSO), e o algoritmo das abelhas (BA), são usados para
a otimização das FSSs com valores específicos de frequência de ressonância e largura de
banda. O desempenho destes algoritmos é comparado em termos do custo computacional e da
13
convergência numérica. Resultados consistentes podem ser verificados através da excelente
concordância obtida entre simulações e medições referentes aos protótipos de FSS construídos
com uma dada iteração fractal"
137,doutorado,24,Sep,2012,Arquitetura para aplicações interativas imersivas de televisão digital,"Azevedo, Samuel Oliveira de",Imersão. Interatividade. Televisão digital. Middleware;Immersion. Interactity. Digital television. Middleware,"In this work, we propose a new approach to Interactive Digital Television (IDTV),
aimed to explore the concepts of immersivity. Several architectures have been proposed
to IDTV, but they did not explore coherently questions related to immersion. The goal
of this thesis consists in defining formally what is immersion and interactivity for digital
TV and how they may be used to improve user experience in this new televisive model.
The approach raises questions such as the appropriate choice of equipment to assist in
the sense of immersion, which forms of interaction between users can be exploited in the
interaction-immersion context, if the environment where an immersive and interactive application
is used can influence the user experience, and which new forms of interactivity
between users, and interactivity among users and interactive applications can be explored
with the use of immersion. As one of the goals of this proposal, we point out new
solutions to these issues that require further studies. We intend to formalize the concepts
that embrace interactivity in the brazilian system of digital TV. In an initial study, this
definition is organized into categories or levels of interactivity. From this point are made
analisis and specifications to achieve immersion using DTV. We pretend to make some
case studies of immersive interactive applications for digital television in order to validate
the proposed architecture. We also approach the use of remote devices anda proposal
of middleware architecture that allows its use in conjunction with immersive interactive
applications","Neste trabalho, propomos uma nova abordagem para a Televisão Digital Interativa
(TVDI), visando explorar os conceitos de imersividade. Várias arquiteturas já foram propostas
para a TVDI, mas não exploram coerentemente quesitos relacionados à imersão.
O objetivo desta tese consiste em definir formalmente o que são a imersão e a interatividade
para a TV digital e em como elas podem ser usadas para melhorar a experiência do
usuário deste novo modelo televisivo. A abordagem do problema levanta questões como
a escolha apropriada de equipamentos para ajudar na sensação de imersão; que formas
de interação entre os usuários podem ser exploradas no contexto interação-imersão; se o
ambiente em que uma aplicação interativa imersiva é utilizada influencia na experiência
de imersão; e que novas formas de interatividade dos usuários da TVDI entre si, e entre os
usuários e as aplicações interativas, podem ser exploradas com o uso da imersão. Como
um dos objetivos desta proposta, apontamos soluções novas para estas questões que carecem
de mais estudos. Ensejamos formalizar os conceitos que abarcam a interatividade
no Sistema Brasileiro de televisão Digital. Num estudo inicial realizado, esta definição é
organizada em categorias ou níveis de interatividade. A partir deste ponto, são feitas análises
e especificações para atingir a imersão usando a TVDI. Visionamos alguns estudos
de caso de aplicações interativas imersivas para televisão digital, visando validar a arquitetura
proposta. Também, é abordado o uso de dispositivos remotos, e a proposta básica
de uma arquitetura de middleware que permita sua utilização em conjunto com aplicações
interativas imersivas"
138,doutorado,17,Mar,2014,"WI-BIO: redes de monitoramento de pacientes em
ambientes de automação hospitalar utilizando o padrão IEEE
802.11","Souza, Vinícius Samuel Valério de",Monitoramento de pacientes. Wi-Bio. IEEE 802.11. Redes de Petri e Network Simulator 2 (NS2);Patient monitoring. Wi-Bio. IEEE 802.11. Petri nets and Network Simulator 2 (NS2),"The monitoring of patients performed in hospitals is usually done either in a manual or semiautomated
way, where the members of the healthcare team must constantly visit the patients
to ascertain the health condition in which they are. The adoption of this procedure, however,
compromises the quality of the monitoring conducted since the shortage of physical and
human resources in hospitals tends to overwhelm members of the healthcare team,
preventing them from moving to patients with adequate frequency. Given this, many existing
works in the literature specify alternatives aimed at improving this monitoring through the use
of wireless networks. In these works, the network is only intended for data traffic generated
by medical sensors and there is no possibility of it being allocated for the transmission of
data from applications present in existing user stations in the hospital. However, in the case
of hospital automation environments, this aspect is a negative point, considering that the
data generated in such applications can be directly related to the patient monitoring
conducted. Thus, this thesis defines Wi-Bio as a communication protocol aimed at the
establishment of IEEE 802.11 networks for patient monitoring, capable of enabling the
harmonious coexistence among the traffic generated by medical sensors and user stations.
The formal specification and verification of Wi-Bio were made through the design and
analysis of Petri net models. Its validation was performed through simulations with the
Network Simulator 2 (NS2) tool. The simulations of NS2 were designed to portray a real
patient monitoring environment corresponding to a floor of the nursing wards sector of the
University Hospital Onofre Lopes (HUOL), located at Natal, Rio Grande do Norte. Moreover,
in order to verify the feasibility of Wi-Bio in terms of wireless networks standards prevailing in
the market, the testing scenario was also simulated under a perspective in which the network
elements used the HCCA access mechanism described in the IEEE 802.11e amendment.
The results confirmed the validity of the designed Petri nets and showed that Wi-Bio, in
addition to presenting a superior performance compared to HCCA on most items analyzed,
was also able to promote efficient integration between the data generated by medical
sensors and user applications on the same wireless network","O monitoramento de pacientes realizado nos hospitais normalmente é feito de forma manual
ou semi-automatizada, em que os membros da equipe de saúde precisam constantemente
se deslocar até os pacientes para verificarem o estado de saúde em que eles se encontram.
A adoção desse procedimento, todavia, compromete a qualidade do monitoramento
realizado, uma vez que a escassez de recursos físicos e humanos nos hospitais tende a
sobrecarregar os membros da equipe de saúde e assim impedir que os mesmos se
desloquem aos pacientes com a freqüência adequada. Diante disso, diversos trabalhos
existentes na literatura especificam alternativas voltadas à melhoria desse monitoramento
mediante o uso de redes sem fio. Nesses trabalhos, a rede é destinada apenas ao tráfego
de dados gerados por sensores médicos e não existe a possibilidade da mesma ser alocada
para o envio de informações oriundas de aplicações presentes nas estações de usuário
existentes no hospital. Todavia, em se tratando de ambientes de automação hospitalar, esse
aspecto constitui-se em um ponto negativo, haja vista que os dados gerados nessas
aplicações podem estar diretamente relacionados ao monitoramento de pacientes realizado.
Desse modo, esta tese define o Wi-Bio como sendo um protocolo de comunicação voltado
ao estabelecimento de redes de monitoramento de pacientes IEEE 802.11 capazes de
permitir a convivência harmoniosa entre os tráfegos gerados por sensores médicos e
estações de usuário. A especificação e verificação formal do Wi-Bio foram feitas mediante o
projeto e análise de modelos em redes de Petri e sua validação foi realizada através
simulações efetuadas na ferramenta Network Simulator 2 (NS2). As simulações realizadas
no NS2 foram projetadas para retratarem um ambiente real de monitoramento de pacientes
correspondente a um andar do setor de enfermarias do Hospital Universitário Onofre Lopes
(HUOL), localizado na cidade de Natal/RN. Além disso, no intuito de verificar a viabilidade
do Wi-Bio quanto aos padrões de redes sem fio vigentes no mercado, o cenário de testes
também foi simulado sob uma perspectiva em que os elementos da rede utilizavam o
mecanismo de acesso HCCA descrito na emenda IEEE 802.11e. Os resultados obtidos
atestaram a validade das redes de Petri projetadas e mostraram que o Wi-Bio, além de
apresentar um desempenho superior ao do HCCA na maioria dos quesitos analisados,
também se mostrou capaz de promover uma integração eficiente entre os dados gerados
por sensores médicos e aplicações de usuário sob a mesma rede sem fio"
139,doutorado,20,Dec,2013,"A Influência da observabilidade e da visualização
radial no projeto de sistemas de monitoramento
de redes de computadores","Medeiros, João Paulo de Souza",Monitoramento de redes. Sistemas complexos. Observabilidade de sistemas. Visualização de topologias. Análise de desempenho e complexidade,,"Este trabalho apresenta um levantamento dos problemas associados à influência da observabilidade e da visualização radial no projeto de sistemas de monitoramento para redes de grande magnitude e complexidade. Além disso, se propõe a apresentar soluções para parte desses problemas.
Através da utilização da Teoria de Redes Complexas, são abordadas duas questões:
(i) a localização e a quantidade de nós necessários para garantir uma aquisição de dados capaz de representar o estado da rede de forma efetiva e
(ii) a elaboração de um modelo de visualização das informações da rede capaz de ampliar a capacidade de inferência e de entendimento de suas propriedades.
A tese estabelece limites teóricos a estas questões e apresenta um estudo sobre a complexidade do monitoramento eficaz, eficiente e escalável de redes"
