,program,day,month,year,title,author,key_words,abstract,resume
464,mestrado,8,Jun,2012,Construção e controle inteligente de um manipulador robótico com dois graus de liberdade,"Silva, Jobson Francisco da",Manipulador robótico;Controle de posição;Controle fuzzy;Robotic manipulator;Position control;Fuzzy control,"The present work shows the development and construction of a robot manipulator with two rotary joints and two degrees of freedom, driven by three-phase induction motors. The positions of the arm and base are made, for comparison, by a fuzzy controller and a PID controller implemented in LabVIEW® programming environment. The robot manipulator moves in an area equivalent to a quarter of a sphere. Experimental results have shown that the fuzzy controller has superior performance to PID controller when tracking single and multiple step trajectories, for the cases of load and no load","O presente trabalho mostra o desenvolvimento e construção de um manipulador robótico de juntas rotativas com dois graus de liberdade, acionado por motores de indução trifásicos. Os posicionamentos do braço e da base são realizados, para efeito de comparação, por um controlador fuzzy e por um controlador PID, implementados no ambiente de programação LabVIEW®. O robô desenvolvido permite movimentação numa área espacial equivalente a um quarto de esfera. Resultados experimentais demonstraram que o controlador fuzzy apresenta desempenho superior ao do controlador PID quando o manipulador robótico executa trajetórias dos tipos degrau variável e degrau unitário com carga e sem carga"
465,mestrado,3,Aug,2012,"ISE-SPL: Uma abordagem baseada em linha de produtos de software aplicada à geração automática de sistemas para
educação médica na plataforma E-learning","Carvalho, Túlio de Paiva Marques",E-learning;Educação médica;Linha de produtos de software;E-learning;Medical education;Software product lines,"E-learning, which refers to the use of Internet-related technologies to improve
knowledge and learning, has emerged as a complementary form of education,
bringing advantages such as increased accessibility to information, personalized
learning, democratization of education and ease of update, distribution and
standardization of the content. In this sense, this paper aims to develop a tool,
named ISE-SPL, whose purpose is the automatic generation of E-learning systems
for medical education, making use of concepts of Software Product Lines. It consists
of an innovative methodology for medical education that aims to assist professors of
healthcare in their teaching through the use of educational technologies, all based on
computing applied to healthcare (Informatics in Health). The tests performed to
validate the ISE-SPL were divided into two stages: the first was made by using a
software analysis tool similar to ISE-SPL, called SPLOT and the second was
performed through usability questionnaires to healthcare professors who used ISESPL.
Both tests showed positive results, proving it to be an efficient tool for
generation of E-learning software and useful for professors in healthcare","O e-learning, que se refere ao uso das tecnologias relacionadas à Internet
para aperfeiçoar o conhecimento e a aprendizagem, surgiu como uma forma
complementar de ensino, trazendo consigo vantagens como o aumento da
acessibilidade da informação, aprendizado personalizado, democratização do ensino
e facilidade de atualização, distribuição e padronização do conteúdo. Neste sentido,
o presente trabalho tem como objeto o desenvolvimento de uma ferramenta,
intitulada de ISE-SPL, cujo propósito é a geração automática de sistemas e-learning
para educação médica, utilizando para isso conceitos de Linha de Produtos de
Software. Ela consiste em uma metodologia inovadora para a educação médica que
visa auxiliar o docente da área de saúde na sua prática pedagógica por meio do uso
de tecnologias educacionais, todas baseadas na computação aplicada à saúde
(Informática em Saúde). Os testes realizados para validar a ISE-SPL foram divididos
em duas etapas: a primeira foi feita através da utilização de um software de análise
de ferramentas semelhantes ao ISE-SPL, chamado de SPLOT; e a segunda foi
realizada através da aplicação de questionários de usabilidade aos docentes da
área da saúde que utilizaram o ISE-SPL. Ambos os testes demonstraram resultados
positivos, comprovando que o ISE-SPL é uma ferramenta de geração de softwares
e-learning eficiente e útil para o docente da área da saúde"
466,mestrado,15,Jul,2004,Estratégia de escalonamento de controladores PID baseado em regras Fuzzy para redes industriais foundation fieldbus usando blocos padrões,"Lima, Fábio Soares de",Foundation Fieldbus;Controlador PID;Regras Fuzzy;Estratégia de Escalonamento;Foundation Fieldbus;PID Controller;Fuzzy Rule;Schedulling Strategy,"The main objective of work is to show procedures to implement intelligent control strategies. This strategies are based on fuzzy scheduling of PID controllers, by using only standard function blocks of this technology. Then, the standardization of Foundation Fieldbus is kept. It was developed an environment to do the necessary tests, it validates the propose. This environment is hybrid, it has a real module (the fieldbus) and a simulated module (the process), although the control signals and measurement are real. Then, it is possible to develop controllers projects. In this work, a fuzzy supervisor was developed to schedule a network of PID controller for a non-linear plant. Analyzing its performance results to the control and regulation problem","Com o objetivo de se manter a padronização Foundation Fieldbus, neste trabalho são apresentados procedimentos para se implementar estratégias de controle inteligente, baseadas em escalonamento nebuloso de controladores PID, utilizando-se apenas blocos funcionais padrões dessa tecnologia. Para validar a proposta, foi desenvolvido um ambiente para realização dos testes necessários. Este ambiente é híbrido, ou seja, possui uma parte real (a rede industrial) e uma parte simulada (o processo), porém os sinais de controle e medição são reais. Desta forma, é possível desenvolver projetos de controladores. Neste trabalho desenvolveu-se um supervisor fuzzy para escalonar uma rede de controladores PID para uma determinada planta não-linear, sendo analisados seus resultados de desempenho tanto para o problema de controle quanto de regulação"
467,mestrado,25,Nov,2005,Aplicação de técnicas de aprendizado de máquina no reconhecimento de classes estruturais de proteínas,"Bittencourt, Valnaide Gomes",Bioinformática;Classes estruturais de proteínas;Sistemas de multiclassificação;Balanceamento de classes;Bioinformatic;Protein structural classes;Multi-classification systems;Class balance,"Nowadays, classifying proteins in structural classes, which concerns the inference of patterns in their 3D conformation, is one of the most important open problems in Molecular Biology. The main reason for this is that the function of a protein is intrinsically related to its spatial conformation. However, such conformations are very difficult to be obtained experimentally in laboratory. Thus, this problem has drawn the attention of many researchers in Bioinformatics. Considering the great difference between the number of protein sequences already known and the number of three-dimensional structures determined experimentally, the demand of automated techniques for structural classification of proteins is very high. In this context, computational tools, especially Machine Learning (ML) techniques, have become essential to deal with this problem. In this work, ML techniques are used in the recognition of protein structural classes: Decision Trees, k-Nearest Neighbor, Naive Bayes, Support Vector Machine and Neural Networks. These methods have been chosen because they represent different paradigms of learning and have been widely used in the Bioinfornmatics literature. Aiming to obtain an improvment in the performance of these techniques (individual classifiers), homogeneous (Bagging and Boosting) and heterogeneous (Voting, Stacking and StackingC) multiclassification systems are used. Moreover, since the protein database used in this work presents the problem of imbalanced classes, artificial techniques for class balance (Undersampling Random, Tomek Links, CNN, NCL and OSS) are used to minimize such a problem. In order to evaluate the ML methods, a cross-validation procedure is applied, where the accuracy of the classifiers is measured using the mean of classification error rate, on independent test sets. These means are compared, two by two, by the hypothesis test aiming to evaluate if there is, statistically, a significant difference between them. With respect to the results obtained with the individual classifiers, Support Vector Machine presented the best accuracy. In terms of the multi-classification systems (homogeneous and heterogeneous), they showed, in general, a superior or similar performance when compared to the one achieved by the individual classifiers used - especially Boosting with Decision Tree and the StackingC with Linear Regression as meta classifier. The Voting method, despite of its simplicity, has shown to be adequate for solving the problem presented in this work. The techniques for class balance, on the other hand, have not produced a significant improvement in the global classification error. Nevertheless, the use of such techniques did improve the classification error for the minority class. In this context, the NCL technique has shown to be more appropriated","Atualmente, a classificação estrutural de proteínas, que diz respeito à inferência de padrões em sua conformação 3D, é um dos principais problemas em aberto da Biologia Molecular. Esse problema vem recebendo a atenção de muitos pesquisadores na área de Bioinformática pelo fato de as funções das proteínas estarem intrinsecamente relacionadas às suas diferentes conformações espaciais, que são de difícil obtenção experimental em laboratório. Considerando a grande diferença entre o número de seqüências de proteínas conhecidas e o número de estruturas tridimensionais determinadas experimentalmente, é alta a demanda por técnicas automatizadas de classificação estrutural de proteínas. Nesse contexto, as ferramentas computacionais, principalmente as técnicas de Aprendizado de Máquina (AM), tornaram-se alternativas essenciais para tratar esse problema. Neste trabalho, técnicas de AM são empregadas no reconhecimento de classes estruturais de proteínas: Árvore de Decisão, k-Vizinhos Mais Próximos, Naïve Bayes, Máquinas de Vetores Suporte e Redes Neurais Artificiais. Esses métodos foram escolhidos por representarem diferentes paradigmas de aprendizado e serem bastante citados na literatura. Visando conseguir uma melhoria de desempenho na solução do problema abordado, sistemas de multiclassificação homogênea (Bagging e Boosting) e heterogênea (Voting, Stacking e StackingC) são aplicados nesta pesquisa, usando como base as técnicas de AM anteriormente mencionadas. Além disso, pelo fato de a base de dados de proteínas considerada neste trabalho apresentar o problema de classes desbalanceadas, técnicas artificiais de balanceamento de classes (Under-sampling Aleatório, Tomek Links, CNN, NCL e OSS) são utilizadas a fim de minimizar esse problema e melhorar o desempenho dos classificadores. Para a avaliação dos métodos de AM, um procedimento de validação cruzada é empregado, em que a acurácia dos classificadores é medida através das médias da taxa de classificação incorreta nos conjuntos de testes independentes. Essas médias são comparadas duas a duas pelo teste de hipótese a fim de avaliar se há diferença estatisticamente significativa entre elas. Com os resultados obtidos, pode-se observar, entre os classificadores base, o desempenho superior do método Máquinas de Vetores Suporte. Os sistemas de multiclassificação (homogênea e heterogênea), por sua vez, apresentaram, em geral, uma acurácia superior ou similar a dos classificadores usados como base, destacando-se o Boosting que usou Árvore de Decisão em sua formação e o StackingC tendo como meta classificador a Regressão Linear. O método Voting, apesar de sua simplicidade, também mostrou-se adequado para a solução do problema considerado nesta dissertação. Em relação às técnicas de balanceamento de classes, não foram alcançados melhores resultados de classificação global com as bases de dados obtidas com a aplicação de tais técnicas. No entanto, foi possível uma melhor classificação específica da classe minoritária, de difícil aprendizado. A técnica NCL foi a que se mostrou mais apropriada ao balanceamento de classes da base de dados de proteínas"
468,mestrado,24,Feb,2012,"Uma ferramenta para Análise Multiresolução
de dados não regularmente amostrados","Medeiros, Luiz Paulo de Souza",Wavelet;Lomb-Scargle;Dados não regularmente amostrados;Análise espectral;Análise multiresolução;CoRoT;Wavelet;Lomb-Scargle;Unevenly sampled data;Spectral analysis;Multiresolution analysis;CoRoT,"Digital signal processing (DSP) aims to extract specific information from digital signals.
Digital signals are, by definition, physical quantities represented by a sequence of
discrete values and from these sequences it is possible to extract and analyze the desired
information. The unevenly sampled data can not be properly analyzed using standard
techniques of digital signal processing. This work aimed to adapt a technique of DSP,
the multiresolution analysis, to analyze unevenly smapled data, to aid the studies in the
CoRoT laboratory at UFRN. The process is based on re-indexing the wavelet transform to
handle unevenly sampled data properly. The was efective presenting satisfactory results","O processamento digital de sinais (PDS) tem como objetivo a extração de informações
específicas a partir de sinais armazenados digitalmente. Os sinais digitais são,
por definição, grandezas físicas representadas por uma sequência de valores discretos e
é a partir dessas sequências de valores que é possível extrair e analisar as informações
desejadas. Os sinais digitais não regularmente espaçados não são corretamente analisados
utilizando as técnicas padrões do processamento digital de sinais. Neste trabalho
teve-se o objetivo de adequar uma técnica de PDS, a análise multiresolução, para analisar
sinais não regularmente espaçados, visando auxiliar as pesquisas realizadas no laboratório
CoRoT na UFRN. O trabalho desenvolvido consiste em uma reindexação da transformada
Wavelet para tratar os dados não regularmente espaçados de maneira adequada. O método
mostrou-se efetivo, apresentando resultados satisfatórios"
469,mestrado,22,Dec,2004,Sistema inteligente para determinação das direções de chegada de múltiplos sinais em arranjos de antenas,"Dourado Júnior, Osmar de Araújo",Antenas;Estimador de Direção de Chegada;Funções de Base Radial;Antennas;Direction of Arrival Estimator;Radial Basis Functions,"This dissertation presents a new proposal for the Direction of Arrival (DOA) detection problem for more than one signal inciding simultaneously on an antennas array with linear or planar geometry by using intelligent algorithms. The DOA estimator is developed by using techniques of Conventional Beam-forming (CBF), Blind Source Separation (BSS), and the neural estimator MRBF (Modular Structure of Radial Basis Functions). The developed MRBF estimator has its capacity extended due to the interaction with the BSS technique. The BSS makes an estimation of the steering vectors of the multiple plane waves that reach the array in the same frequency, that means, obtains to separate mixed signals without information a priori. The technique developed in this work makes possible to identify the multiple sources directions and to identify and to exclude interference sources","Esta dissertação apresenta uma nova proposta para os problemas de detecção de direção de chegada para mais de um sinal incidindo simultaneamente sobre um arranjo de antenas de geometria planar ou linear empregando algoritmos inteligentes. O estimador de DOA é desenvolvido utilizando as técnicas de Conformação de Feixes Digital Convencional (CBF - Conventional Beamforming), de Separação Cega de Fontes (BSS {Blind Source Separation) e o estimador neural MRBF (Modular Structure of Radial Basis Functions). O estimador MRBF desenvolvido tem sua capacidade ampliada graças µa interação com a técnica BSS, a qual faz uma estimação dos vetores de guiamento das múltiplas ondas planas que alcançam o arranjo na mesma freqüência, isto é, consegue separar sinais misturados sem informações a priori. A técnica desenvolvida neste trabalho possibilita identificar a direção de múltiplas fontes e identificar e excluir as fontes de interferência"
470,mestrado,15,Feb,2005,Redes neurais artificiais no ambiente de redes industriais foundation fieldbus usando blocos funcionais padrões,"Silva, Diego Rodrigo Cabral",Redes Neurais;Fieldbus Foundation;Blocos Funcionais;Neural Networks;Fieldbus Foundation;Function Blocks,"Industrial automation networks is in focus and is gradually replacing older architectures of systems used in automation world. Among existing automation networks, most prominent standard is the Foundation Fieldbus (FF). This particular standard was chosen for the development of this work thanks to its complete application layer specification and its user interface, organized as function blocks and that allows interoperability among different vendors' devices. Nowadays, one of most seeked solutions on industrial automation are the indirect measurements, that consist in infering a value from measures of other sensors. This can be made through implementation of the so-called software sensors. One of the most used tools in this project and in sensor implementation are artificial neural networks. The absence of a standard solution to implement neural networks in FF environment makes impossible the development of a field-indirect-measurement project, besides other projects involving neural networks, unless a closed proprietary solution is used, which dos not guarantee interoperability among network devices, specially if those are from different vendors. In order to keep the interoperability, this work's goal is develop a solution that implements artificial neural networks in Foundation Fieldbus industrial network environment, based on standard function blocks. Along the work, some results of the solution's implementation are also presented","As redes para automação industrial vêm se destacando e substituindo aos poucos as arquiteturas mais antigas dos sistemas utilizados na área de automação. Dentre as redes para automação industrial já existentes, a que mais se destaca é a Foundation Fieldbus (FF). Essa arquitetura foi escolhida para desenvolver o presente trabalho devido à completa especificação da camada de aplicação e, por causa da sua interface com o usuário, organizada em blocos, o que possibilita a interoperabilidade entre os dispositivos de fabricantes diferentes. Atualmente, uma das aplicações mais procuradas na automação industrial é a medição indireta, que consiste em inferir um valor a partir das medidas de outros sensores. Isso pode ser realizado através da implementação dos chamados software sensors, ou, sensores de software. Uma das ferramentas mais utilizadas no projeto e implementação dos sensores de software são as redes neurais artificiais. A falta de uma solução padrão que implemente redes neurais no ambiente de redes FF impossibilita o desenvolvimento de um projeto de medição indireta para o campo, além de outros possíveis projetos que envolvam redes neurais, a menos que se opte por uma solução proprietária, o que não garante manter a interoperabilidade entre os dispositivos da rede, principalmente se esses forem de fabricantes diferentes. Visando manter a interoperabilidade, este trabalho objetiva desenvolver uma solução para executar algoritmos de redes neurais artificiais no ambiente de redes para automação industrial Foundation Fieldbus baseada em blocos funcionais padrões. Ao fim deste trabalho, encontram-se alguns resultados da implementação da solução aqui abordada"
471,mestrado,13,Dec,2005,Predição de promotores de Bacillus subtilis usando técnicas de aprendizado de máquina,"Monteiro, Meika Iwata",Aprendizado de Máquina;Reconhecimento de Promotores;Bioinformática;Learning Machine;Promoters identification;Bioinformatics,"One of the most important goals of bioinformatics is the ability to identify genes in uncharacterized DNA sequences on world wide database. Gene expression on prokaryotes initiates when the RNA-polymerase enzyme interacts with DNA regions called promoters. In these regions are located the main regulatory elements of the transcription process. Despite the improvement of in vitro techniques for molecular biology analysis, characterizing and identifying a great number of promoters on a genome is a complex task. Nevertheless, the main drawback is the absence of a large set of promoters to identify conserved patterns among the species. Hence, a in silico method to predict them on any species is a challenge. Improved promoter prediction methods can be one step towards developing more reliable ab initio gene prediction methods. In this work, we present an empirical comparison of Machine Learning (ML) techniques such as Na¨ýve Bayes, Decision Trees, Support Vector Machines and Neural Networks, Voted Perceptron, PART, k-NN and and ensemble approaches (Bagging and Boosting) to the task of predicting Bacillus subtilis. In order to do so, we first built two data set of promoter and nonpromoter sequences for B. subtilis and a hybrid one. In order to evaluate of ML methods a cross-validation procedure is applied. Good results were obtained with methods of ML like SVM and Naïve Bayes using B. subtilis. However, we have not reached good results on hybrid database","Um dos grandes desafios da Bioinformática é manipular e analisar os dados acumulados nas bases de dados mundiais. A expressão dos genes em procariotos é iniciada quando a enzima RNA polimerase une-se com uma região próxima ao gene, chamada de promotor, onde é localizado os principais elementos regulatórios do processo de transcrição. Apesar do crescente avanço das técnicas experimentais (in vitro) em biologia molecular, caracterizar e identificar um número significante de promotores ainda é uma tarefa difícil. Os métodos computacionais existentes enfrentam a falta de um número adequado de promotores conhecidos para identificar padrões conservados entre as espécies. Logo, um método para predizê-los em qualquer organismo procariótico ainda é um desafio. Neste trabalho, apresentamos uma comparação empírica de técnicas individuais de aprendizado de máquina, tais como: Classificador Bayesiano Ingênuo, Árvores de Decisão, Máquinas de Vetores de Suporte, Redes Neurais do tipo VotedPerceptron, PART e k-Vizinhos Mais Próximos e sistemas multiclassificadores (Bagging e Adaboosting) e Modelo Oculto de Markov à tarefa de predição de promotores procariotos em Bacilos subtilis. Utilizamos a validação cruzada para avaliar todos os métodos de AM. Para esses testes, foram construídas base de dados com seqüências de promotores e não-promotores do Bacillus subtilis e uma base de dados híbrida. Os métodos de AM obtiveram bons resultados com o SVM e o Naïve Bayes. Não conseguimos entretanto, obter resultados relevantes para a base de dados híbrida"
472,mestrado,28,Jul,2005,Uma proposta de um controlador adaptativo por posicionamento de pólos e estrutura variável,"Silva Júnior, Francisco das Chagas da",Controle Adaptativo;Controle por Posicionamento de Pólos;Controle por Estrutura Variável;Motor de Indução Trifásico;Adaptive Control;Pole Placement Control;Variable Structure Control;Three-Phase Induction Motor,"There are two main approaches for using in adaptive controllers. One is the so-called model reference adaptive control (MRAC), and the other is the so-called adaptive pole placement control (APPC). In MRAC, a reference model is chosen to generate the desired trajectory that the plant output has to follow, and it can require cancellation of the plant zeros. Due to its flexibility in choosing the controller design methodology (state feedback, compensator design, linear quadratic, etc.) and the adaptive law (least squares, gradient, etc.), the APPC is the most general type of adaptive control. Traditionally, it has been developed in an indirect approach and, as an advantage, it may be applied to non-minimum phase plants, because do not involve plant zero-pole cancellations. The integration to variable structure systems allows to aggregate fast transient and robustness to parametric uncertainties and disturbances, as well. In this work, a variable structure adaptive pole placement control (VS-APPC) is proposed. Therefore, new switching laws are proposed, instead of using the traditional integral adaptive laws. Additionally, simulation results for an unstable first order system and simulation and practical results for a three-phase induction motor are shown","Existem dois métodos principais para a construção de controladores adaptativos. Um deles é o controle adaptativo por modelo de referência (MRAC) e o outro é o controle adaptativo por posicionamento de pólos (APPC). No MRAC, um modelo de referência é escolhido para gerar a trajetória desejada que o sinal de saída da planta deve seguir, e ele pode requerer o cancelamento de zeros da planta. Devido a sua flexibilidade em escolher a metodologia de projeto do controlador (realimentação de estado, projeto de compensador, linear quadrático, etc.) e a lei adaptativa (mínimos quadrados, método do gradiente, etc.), o APPC é o tipo mais geral de controle adaptativo. Tradicionalmente, vem sendo desenvolvido em uma abordagem indireta e, como uma vantagem, pode ser aplicado a plantas de fase não-mínima, já que não envolve cancelamentos de zeros e pólos. A integração aos sistemas com estrutura variável permite agregar rapidez no transitório e robustez às variações paramétricas e perturbações. O objetivo deste trabalho é desenvolver um controlador adaptativo por posicionamento de pólos e estrutura variável (VS-APPC). Portanto, são propostas leis chaveadas em substituição às leis adaptativas integrais tradicionais. Adicionalmente, são apresentadas simulações para uma planta de primeira ordem instável, assim como simulações e resultados práticos da aplicação da técnica proposta a um motor de indução trifásico"
473,mestrado,3,Feb,2006,Controle dinâmico de robôs móveis com acionamento diferencial,"Vieira, Frederico Carvalho",Robótica;Controle dinâmico;Controle de robôs móveis;Robotics;Dynamic control;Mobile robots control,"This work addresses the dynamic control problem of two-wheeled differentially driven non-holonomic mobile robot. Strategies for robot positioning control and robot orientating control are presented. Such strategies just require information about the robot con¯guration (x, y and teta), which can be collected by an absolute positioning system. The strategies development is related to a change on the controlled variables for such systems, from x, y and teta to s (denoting the robot linear displacement) and teta, and makes use of the polar coordinates representation for the robot kinematic model. Thus, it is possible to obtain a linear representation for the mobile robot dynamic model and to develop such strategies. It is also presented that such strategies allow the use of linear controllers to solve the control problem. It is shown that there is flexibility to choice the linear controller (P, PI, PID, Model Matching techniques, others) to be implemented. This work presents an introduction to mobile robotics and their characteristics followed by the control strategies development and controllers design. Finally, simulated and experimental results are presented and commented","Esta dissertação trata do problema de controle dinâmico de robôs móveis não-holonômicos com duas rodas e acionamento diferencial. São apresentadas estratégias para controle de posição e de orientação de robôs com as características citadas, baseadas apenas em informações de configuração do robô (posição e orientação no espaço cartesiano x, y e teta), coletadas a partir de um sistema de posicionamento absoluto. O desenvolvimento da estratégia está associado a uma mudança nas variáveis controladas do robô, de x, y e teta para s (representando o deslocamento linear do robô) e teta, e na representação em coordenadas polares do modelo cinemático do robô. Desta forma, consegue-se uma representação linear para o modelo dinâmico do robô, a partir da qual são propostas as estratégias de controle. Com as estratégias definidas, mostra-se que é possével implementar controladores dinâmicos lineares para permitir a estabilização do sistema robótico. As estratégias apresentadas também fornecem flexibilidade com relação à escolha do tipo de controlador dinâmico (P, PI, PID, técnica Model Matching, entre outros) a ser utilizado. Esta dissertação apresenta uma introdução à robótica móvel e às características do tipo de sistema abordado, seguindo para uma revisão bibliográfica, desenvolvimento das estratégias de controle e projeto dos controladores. Finalmente, são apresentados e discutidos resultados obtidos através de simulações e resultados experimentais"
474,mestrado,17,Oct,2003,Estudo do efeito de dipolos em arranjos de antenas adaptativas de sistemas de comunicação DS-CDMA,"Torquato, Ciro Augusto Paula",Arranjos de Antenas;Dipolos;Antenas Adaptativas;DS-CDMA;Antenna Array;Dipole;Addaptive Antennas;DS-CDMA,"This master dissertation introduces a study about some aspects that determine the aplication of adaptative arrays in DS-CDMA cellular systems. Some basics concepts and your evolution in the time about celular systems was detailed here, meanly the CDMA tecnique, specialy about spread-codes and funtionaly principies. Since this, the mobile radio enviroment, with your own caracteristcs, and the basics concepts about adaptive arrays, as powerfull spacial filter was aborded. Some adaptative algorithms was introduced too, these are integrants of the signals processing, and are answerable for weights update that influency directly in the radiation pattern of array. This study is based in a numerical analysis of adaptative array system behaviors related to the used antenna and array geometry types. All the simulations was done by Mathematica 4.0 software. The results for weights convergency, square mean error, gain, array pattern and supression capacity based the analisis made here, using RLS (supervisioned) and LSDRMTA (blind) algorithms.","Esta dissertação de mestrado vem trazer um estudo sobre alguns aspectos que influenciam na aplicação de antenas adaptativas em sistemas celulares DS-CDMA (ou simplesmente CDMA). Foram detalhados alguns conceitos básicos a respeito do sistema celular e em geral, bem como sua evolução ao longo do tempo, dando ênfase à técnica CDMA, no que diz respeito aos códigos de espalhamento e princípio de funcionamento. A partir disso, o ambiente de rádio móvel, com suas características peculiares, foi abordado, bem como os conceitos básicos em que se baseiam o sistema de antenas adaptativas com sua poderosa capacidade de filtragem espacial, capaz de reduzir significativamente o efeito de sinais indesejados. Também alguns algoritmos adaptativos foram discutidos, esses são integrantes do processamento dos sinais captados pelos arranjos, e são responsáveis pela atualização dos pesos que de certa forma controlarão o diagrama de radiação do arranjo. Mais especificamente, esse trabalho fundamentou-se na análise, mediante simulações computacionais, do comportamento do sistema de antenas adaptativas face ao tipo de antena e ao tipo (geometria) de arranjo empregados. Todas as simulações foram feitas utilizando o software Mathematica 4.0. Os resultados para a convergência dos pesos, erro médio quadrático, ganho, diagrama de radiação e capacidade de supressão foram as grandezas que basearam as análises aqui feitas, utilizando para isso, os algoritmos RLS (supervisionado) e LSDRMTA (cego)."
475,mestrado,13,Apr,2012,Desenvolvimento de um Sistema de Automação e Supervisão de Máquinas Dispensadoras Através da Internet,"Costa, José Aniceto Duarte",máquinas dispensadoras;módulo de aquisição de dados;relatório via internet;condom dispensers;data acquisition module;internet report,"This paper aims to design and develop a control and monitoring system of vending machines, based on a Central Processing Unit with peripheral Internet communication. Coupled with the condom vending machines, a data acquisition module will be connected to the original circuits in order to collect and send, via internet, the information to the healthy government agencies, in the form of charts and reports. In the face of this, such agencies may analyze these data and compare them with the rates of reduction, in medium or long term, of the STD/AIDS in their respective regions, after the implementation of these vending machines, together with the conventional preventing programs. Reading the methodology, this paper is about an explaining and bibliography research, with the aspect of a qualitative-quantitative methodology, presenting a deductive method of approach and an indirect documentation technique research. About the results of the tests and simulations, we concluded that the implementation of this system will have the same success in any other type of dispenser machine","Este trabalho tem como proposta o projeto e desenvolvimento de um sistema de controle e monitoramento de máquinas dispensadoras, tendo como base uma Unidade Central de Processamento com periférico de comunicação através da internet. Acoplado às máquinas dispensadoras de preservativos masculinos, um módulo de aquisição de dados será conectado aos circuitos originais com o objetivo de coletar e enviar, de forma on-line, as informações para os órgãos governamentais da saúde, em forma de gráficos e relatórios. Diante disso, tais órgãos poderão analisar estes dados e compará-los com os índices de redução, em médio ou longo prazo, das DST/AIDS nas respectivas regiões, após a implantação dessas máquinas dispensadoras, juntamente com os programas convencionais de prevenção. No que tange à metodologia, cuida-se de um artigo de pesquisa com vertente metodológica quali-quantitativa, apresentando método de abordagem dedutivo e técnica de pesquisa de documentação indireta. No que concerne aos resultados dos testes e simulações, pudemos concluir que implantação deste sistema terá o mesmo sucesso em qualquer outro tipo de máquina dispensadora"
476,mestrado,4,May,2012,Controle inteligente de pressão para uma rede sem reservatório de abastecimento urbano de água,"Oliveira, José Kleber Costa de",controle da pressão;rede de distribuição;eficiência energética;lógica FUZZY;pressure control;network distribution;energy efficiency;fuzzy logic,"The sanitation companies from Brazil has a great challenge for the XXI century: seek to mitigate the rate of physical waste (water, chemicals and electricity) and financial waste caused by inefficient operating systems drinking water supply, considering that currently we already face, in some cases, the scarcity of water resources. The supply systems are increasingly complex as they seek to minimize waste and at the same time better serve the growing number of users. However, this technological change is to reduce the complexity of the challenges posed by the need to include users with higher quality and efficiency in services. A major challenge for companies of water supplies is to provide a good quality service contemplating reducing expenditure on electricity. In this situation we developed a research by a method that seeks to control the pressure of the distribution systems that do not have the tank in your setup and the water comes out of the well directly to the distribution system. The method of pressure control (intelligent control) uses fuzzy logic to eliminate the waste of electricity and the leaks from the production of pumps that inject directly into the distribution system, which causes waste of energy when the consumption of households is reduced causing the saturation of the distribution system. This study was conducted at Green Club II condominium, located in the city of Parnamirim, state of Rio Grande do Norte, in order to study the pressure behavior of the output of the pump that injects water directly into the distribution system. The study was only possible because of the need we had to find a solution to some leaks in the existing distribution system and the extensions of the respective condominium residences, which sparked interest in developing a job in order to carry out the experiments contained in this research","As empresas de saneamento do Brasil têm um grande desafio para o século XXI, procurar diminuir o índice de desperdícios físicos (água, produtos químicos e energia elétrica) e financeiros causados pela ineficiência operacional dos sistemas de abastecimento de água potável, levando-se em consideração que atualmente já se enfrenta, em alguns casos, a escassez dos recursos hídricos. Os sistemas de abastecimento estão cada vez mais complexos porque buscam minimizar os desperdícios e ao mesmo tempo atender melhor ao crescente número de usuários. Contudo, a evolução tecnológica está presente para diminuir a complexidade dos desafios hora impostos pela necessidade de contemplar os usuários com maior qualidade e eficiência nos serviços. Um dos grandes desafios para as empresas de abastecimento de água está em proporcionar um serviço de boa qualidade contemplando a diminuição das despesas com energia elétrica. Diante disso, desenvolveu-se um trabalho de pesquisa através de um método que busca controlar a pressão da rede de distribuição em sistemas que não apresentam na sua configuração o reservatório e, por isso a água sai do poço diretamente para a rede de distribuição. O método de controle da pressão (controle inteligente) utiliza a lógica fuzzy para eliminar o desperdício de energia elétrica e os vazamentos provocados pela produção das bombas que injetam diretamente na rede de distribuição, provocando desperdício de energia quando o consumo das residências é reduzido causando o saturamento da rede. Esse trabalho foi realizado no condomínio Green Club II, situado na cidade de Parnamirim - RN, com o objetivo de estudar o comportamento da pressão da bomba que injeta diretamente na rede de distribuição. O estudo só foi possível em virtude da necessidade que havia de se encontrar uma solução para alguns vazamentos existentes na rede de distribuição e nos ramais das residências do respectivo condomínio, fato que despertou o interesse em desenvolver um trabalho com o intuito de realizar as experiências contidas nesta pesquisa"
